,Country Name,Country Code,year,Agricultural land (% of land area),Agricultural land (sq. km),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",GDP per capita (current US$),Land area (sq. km),"Population, total",Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km)
3407,Dominica,DMA,2012,33.33333333,250.0,8.0,0.084548721,6000.0,12.58173199,8.2479725725,6848.394227,750.0,70965.0,22223.0,31.315,-0.869181099,750.0
3408,Dominica,DMA,2013,33.33333333,250.0,8.0,0.084488003,6000.0,12.290865995,8.22398628625,7016.676471,750.0,71016.0,22028.0,31.018,-0.88134172,750.0
3409,Dominica,DMA,2014,33.33333333,250.0,8.0,0.084405993,6000.0,12.0,8.2,7318.103783,750.0,71085.0,21837.0,30.72,-0.87085926,750.0
3410,Dominica,DMA,2015,33.33333333,250.0,8.0,0.084289788,6000.0,12.0,8.2,7596.435062,750.0,71183.0,21655.0,30.421,-0.836940414,750.0
3411,Dominica,DMA,2016,33.33333333,250.0,8.0,0.084143212,6000.0,12.0,8.2,8080.968623,750.0,71307.0,21478.0,30.12,-0.820721923,750.0
3412,Dominica,DMA,2017,33.33333333,250.0,8.0,0.084143212,6000.0,12.0,8.2,7274.721333,750.0,71458.0,21308.0,29.819,-0.794656638,750.0
3413,Dominica,DMA,2018,33.33333333,250.0,8.0,0.084143212,6000.0,12.0,8.2,7691.345097,750.0,71625.0,21142.0,29.517,-0.782100571,750.0
3414,Dominica,DMA,2019,33.33333333,250.0,8.0,0.084143212,6000.0,12.0,8.2,8300.375074,750.0,71808.0,20978.0,29.214,-0.778731381,750.0
3415,Dominica,DMA,2020,33.33333333,250.0,8.0,0.084143212,6000.0,12.0,8.2,8300.375074,750.0,71808.0,20978.0,29.214,-0.778731381,750.0
3477,Ecuador,ECU,1960,17.01343736,47100.0,6.158792082,0.364770488,1705000.0,44.277,15.676,455.4615868,276840.0,4543666.0,3004363.0,66.122,1.938541489,283560.0
3478,Ecuador,ECU,1961,17.01343736,47100.0,6.158792082,0.364770488,1705000.0,44.052,15.259,375.2216257,276840.0,4674172.0,3063172.0,65.534,1.938541489,283560.0
3479,Ecuador,ECU,1962,17.01343736,47100.0,6.158792082,0.354528746,1705000.0,43.822,14.856,315.6882445,276840.0,4809201.0,3123095.0,64.94,1.937351694,283560.0
3480,Ecuador,ECU,1963,17.04955931,47200.0,6.176853056,0.345525326,1710000.0,43.583,14.467,368.6299561,276840.0,4948986.0,3186850.0,64.394,2.020847081,283560.0
3481,Ecuador,ECU,1964,17.04955931,47200.0,6.176853056,0.335698667,1710000.0,43.329,14.089,440.5597153,276840.0,5093854.0,3253852.0,63.878,2.080655716,283560.0
3482,Ecuador,ECU,1965,17.08568126,47300.0,6.19491403,0.327041862,1715000.0,43.052,13.719,455.1980788,276840.0,5243977.0,3322584.0,63.36,2.090326817,283560.0
3483,Ecuador,ECU,1966,17.08568126,47300.0,6.19491403,0.31762659,1715000.0,42.738,13.353,449.9202903,276840.0,5399422.0,3392889.0,62.838,2.09389774,283560.0
3484,Ecuador,ECU,1967,17.12180321,47400.0,6.212975004,0.30935185,1720000.0,42.379,12.988,459.2788814,276840.0,5560012.0,3464666.0,62.314,2.093446464,283560.0
3485,Ecuador,ECU,1968,17.10374223,47350.0,6.19491403,0.299539303,1715000.0,41.969,12.622,450.9997878,276840.0,5725459.0,3537475.0,61.785,2.079696031,283560.0
3486,Ecuador,ECU,1969,17.32047392,47950.0,6.212975004,0.291754525,1720000.0,41.505,12.255,527.9004426,276840.0,5895367.0,3611266.0,61.256,2.064520758,283560.0
3487,Ecuador,ECU,1970,17.53720561,48550.0,6.231035977,0.284213731,1725000.0,40.985,11.887,471.6307195,276840.0,6069376.0,3685446.0,60.722,2.033314614,283560.0
3488,Ecuador,ECU,1971,17.75393729,49150.0,6.249096951,0.276914399,1730000.0,40.406,11.52,440.8573691,276840.0,6247418.0,3760133.0,60.187,2.006277959,283560.0
3489,Ecuador,ECU,1972,17.97066898,49750.0,6.267157925,0.269854989,1735000.0,39.78,11.156,495.535764,276840.0,6429379.0,3834996.0,59.648,1.971406268,283560.0
3490,Ecuador,ECU,1973,18.18740066,50350.0,6.285218899,0.263044792,1740000.0,39.121,10.799,588.3367983,276840.0,6614843.0,3909901.0,59.108,1.934366219,283560.0
3491,Ecuador,ECU,1974,18.66782257,51680.0,6.332177431,0.25766983,1753000.0,38.44,10.45,970.0114387,276840.0,6803280.0,3982844.0,58.543,1.848408299,283560.0
3492,Ecuador,ECU,1975,19.45166883,53850.0,6.212975004,0.245913335,1720000.0,37.754,10.108,1105.420081,276840.0,6994334.0,4031324.0,57.637,1.209872101,283560.0
3493,Ecuador,ECU,1976,20.06574194,55550.0,6.068487213,0.233729798,1680000.0,37.076,9.774,1264.912873,276840.0,7187787.0,4077200.0,56.724,1.131562033,283560.0
3494,Ecuador,ECU,1977,21.07715648,58350.0,5.96012137,0.223464474,1650000.0,36.416,9.445,1493.331358,276840.0,7383724.0,4120783.0,55.809,1.063271554,283560.0
3495,Ecuador,ECU,1978,21.69122959,60050.0,5.815633579,0.212335142,1610000.0,35.784,9.123,1572.40136,276840.0,7582353.0,4161878.0,54.889,0.992322086,283560.0
3496,Ecuador,ECU,1979,22.35948562,61900.0,5.707267736,0.202978595,1580000.0,35.185,8.808,1821.047648,276840.0,7784072.0,4200752.0,53.966,0.929714217,283560.0
3497,Ecuador,ECU,1980,23.39979772,64780.0,5.570004335,0.193010902,1542000.0,34.624,8.501,2238.214842,276840.0,7989186.0,4237384.0,53.039,0.868254082,283560.0
3498,Ecuador,ECU,1981,24.41482445,67590.0,5.779511631,0.195177839,1600000.0,34.101,8.204,2660.611503,276840.0,8197652.0,4271960.0,52.112,0.812664062,283560.0
3499,Ecuador,ECU,1982,25.1408756,69600.0,5.606126282,0.184555444,1552000.0,33.606,7.919,2369.950375,276840.0,8409397.0,4304098.0,51.182,0.74948538,283560.0
3500,Ecuador,ECU,1983,25.62852189,70950.0,5.63502384,0.18087808,1560000.0,33.132,7.647,1988.787323,276840.0,8624594.0,4341793.0,50.342,0.871980432,283560.0
3501,Ecuador,ECU,1984,26.20647305,72550.0,5.689206762,0.178097673,1575000.0,32.671,7.389,1912.431487,276840.0,8843462.0,4382997.0,49.562,0.944534054,283560.0
3502,Ecuador,ECU,1985,26.80248519,74200.0,5.743389684,0.175378434,1590000.0,32.217,7.147,1891.560601,276840.0,9066109.0,4422901.0,48.785,0.906307866,283560.0
3503,Ecuador,ECU,1986,27.38043635,75800.0,5.797572605,0.172720419,1605000.0,31.763,6.921,1648.015802,276840.0,9292474.0,4461038.0,48.007,0.858565874,283560.0
3504,Ecuador,ECU,1987,27.88975582,77210.0,5.837306748,0.169705829,1616000.0,31.306,6.71,1464.493244,276840.0,9522360.0,4497506.0,47.231,0.814154654,283560.0
3505,Ecuador,ECU,1988,27.90781679,77260.0,5.869816501,0.166571354,1625000.0,30.843,6.514,1337.889484,276840.0,9755579.0,4531857.0,46.454,0.760876835,283560.0
3506,Ecuador,ECU,1989,28.00534605,77530.0,5.71810432,0.158428803,1583000.0,30.377,6.333,1390.213114,276840.0,9991870.0,4564486.0,45.682,0.71741226,283560.0
3507,Ecuador,ECU,1990,28.34128016,78460.0,5.79396041,0.15677943,1604000.0,29.912,6.167,1489.529509,276840.0,10230934.0,4594712.0,44.91,0.660016515,283560.0
3508,Ecuador,ECU,1991,28.58690941,79140.0,5.938448201,0.156982948,1644000.0,29.459,6.016,1622.208243,276840.0,10472475.0,4638364.0,44.291,0.945564084,283560.0
3509,Ecuador,ECU,1992,28.727785,79530.0,5.898714059,0.152387117,1633000.0,29.025,5.881,1688.505067,276840.0,10716129.0,4690878.0,43.774,1.12580539,283560.0
3510,Ecuador,ECU,1993,28.80725329,79750.0,5.667533593,0.143137788,1569000.0,28.611,5.759,1727.754058,276840.0,10961466.0,4741930.0,43.26,1.082445407,283560.0
3511,Ecuador,ECU,1994,29.36353128,81290.0,5.855367721,0.144628824,1621000.0,28.214,5.65,2026.112715,276840.0,11208001.0,4790972.0,42.746,1.028908776,283560.0
3512,Ecuador,ECU,1995,29.28767519,81080.0,5.685594567,0.137404799,1574000.0,27.82,5.551,2132.906969,276840.0,11455204.0,4837991.0,42.234,0.976623832,283560.0
3513,Ecuador,ECU,1996,28.85059962,79870.0,5.804796995,0.137313177,1607000.0,27.413,5.462,2155.517229,276840.0,11703174.0,4882915.0,41.723,0.924282568,283560.0
3514,Ecuador,ECU,1997,28.94090449,80120.0,5.812021384,0.134627993,1609000.0,26.981,5.382,2356.370843,276840.0,11951452.0,4925791.0,41.215,0.874249327,283560.0
3515,Ecuador,ECU,1998,32.32001933,80270.0,6.45031406,0.131328171,1602000.0,26.517,5.308,2293.889735,248360.0,12198449.0,4965867.0,40.709,0.810303374,256370.0
3516,Ecuador,ECU,1999,32.51328716,80750.0,6.482525366,0.129399222,1610000.0,26.022,5.241,1578.933536,248360.0,12442115.0,5002228.0,40.204,0.729550857,256370.0
3517,Ecuador,ECU,2000,32.47704944,80660.0,6.506683846,0.127433509,1616000.0,25.503,5.182,1445.279324,248360.0,12681123.0,5034533.0,39.701,0.643735794,256370.0
3518,Ecuador,ECU,2001,31.34562732,77850.0,6.039619907,0.116147013,1500000.0,24.97,5.131,1894.615169,248360.0,12914667.0,5062679.0,39.201,0.557501871,256370.0
3519,Ecuador,ECU,2002,30.1578354,74900.0,5.475922049,0.103473475,1360000.0,24.441,5.091,2172.101877,248360.0,13143465.0,5110442.0,38.882,0.939010771,256370.0
3520,Ecuador,ECU,2003,29.19149622,72500.0,5.230310839,0.097160156,1299000.0,23.933,5.062,2425.851842,248360.0,13369678.0,5171926.0,38.684,1.195925546,256370.0
3521,Ecuador,ECU,2004,30.30681269,75270.0,5.141729747,0.093922003,1277000.0,23.455,5.042,2691.278081,248360.0,13596388.0,5232706.0,38.486,1.168339089,256370.0
3522,Ecuador,ECU,2005,30.19809953,75000.0,5.218231599,0.093737476,1296000.0,23.019,5.033,3002.136867,248360.0,13825847.0,5293779.0,38.289,1.160381367,256370.0
3523,Ecuador,ECU,2006,29.97262039,74440.0,4.964567563,0.087699433,1233000.0,22.631,5.032,3328.882972,248360.0,14059384.0,5355641.0,38.093,1.161804039,256370.0
3524,Ecuador,ECU,2007,29.84377517,74120.0,4.811563859,0.083586559,1195000.0,22.287,5.037,3567.836438,248360.0,14296557.0,5417823.0,37.896,1.15436763,256370.0
3525,Ecuador,ECU,2008,29.9766468,74450.0,4.976646803,0.085031796,1236000.0,21.982,5.047,4249.019262,248360.0,14535739.0,5479974.0,37.7,1.140628218,256370.0
3526,Ecuador,ECU,2009,30.33660776,75343.99902,4.829280176,0.081180831,1199400.024,21.712,5.059,4231.615798,248360.0,14774424.0,5541148.0,37.505,1.110134309,256370.0
3527,Ecuador,ECU,2010,30.18883957,74977.00195,4.776936803,0.07903476,1186400.024,21.471,5.072,4633.590358,248360.0,15011117.0,5600648.0,37.31,1.068060582,256370.0
3528,Ecuador,ECU,2011,29.57843492,73461.00098,4.653325621,0.075814013,1155699.951,21.253,5.082,5200.55579,248360.0,15243883.0,5662950.0,37.149,1.106265252,256370.0
3529,Ecuador,ECU,2012,30.22588139,75068.99902,4.621919892,0.074182012,1147900.024,21.049,5.089,5682.045007,248360.0,15474102.0,5727275.0,37.012,1.129489257,256370.0
3530,Ecuador,ECU,2013,30.25044291,75130.0,4.807537446,0.076014769,1194000.0,20.848,5.094,6056.330827,248360.0,15707474.0,5792131.0,36.875,1.126042181,256370.0
3531,Ecuador,ECU,2014,22.55476001,56017.00195,4.097680835,0.063798292,1017700.012,20.645,5.096,6377.09153,248360.0,15951838.0,5860546.0,36.739,1.174250108,256370.0
3532,Ecuador,ECU,2015,23.30649018,57883.99902,4.297793624,0.065840039,1067400.024,20.432,5.096,6124.491643,248360.0,16212020.0,5933924.0,36.602,1.244294093,256370.0
3533,Ecuador,ECU,2016,22.2096956,55160.0,3.929779353,0.059183385,976000.0,20.205,5.098,6060.093329,248360.0,16491115.0,6013650.0,36.466,1.33461711,256370.0
3534,Ecuador,ECU,2017,22.2096956,55160.0,3.929779353,0.059183385,976000.0,19.968,5.101,6213.501276,248360.0,16785361.0,6098122.0,36.33,1.394896959,256370.0
3535,Ecuador,ECU,2018,22.2096956,55160.0,3.929779353,0.059183385,976000.0,19.719,5.109,6295.935399,248360.0,17084357.0,6180950.0,36.179,1.349112641,256370.0
3536,Ecuador,ECU,2019,22.2096956,55160.0,3.929779353,0.059183385,976000.0,19.719,5.109,6183.823825,248360.0,17373662.0,6256951.0,36.014,1.222102442,256370.0
3537,Ecuador,ECU,2020,22.2096956,55160.0,3.929779353,0.059183385,976000.0,19.719,5.109,6183.823825,248360.0,17373662.0,6256951.0,36.014,1.222102442,256370.0
4880,Guatemala,GTM,1960,24.69204927,26460.0,10.26502426,0.258707202,1100000.0,48.399,18.695,252.7561712,107160.0,4128880.0,2843931.0,68.879,1.992478573,108890.0
4881,Guatemala,GTM,1961,24.69204927,26460.0,10.26502426,0.258707202,1100000.0,47.843,18.237,253.22729,107160.0,4251911.0,2901164.0,68.232,1.992478573,108890.0
4882,Guatemala,GTM,1962,24.80403135,26580.0,10.26502426,0.251221622,1100000.0,47.334,17.783,261.1791338,107160.0,4378604.0,2958885.0,67.576,1.970047241,108890.0
4883,Guatemala,GTM,1963,24.91601344,26700.0,10.26502426,0.243986617,1100000.0,46.884,17.335,280.0966364,107160.0,4508444.0,3016780.0,66.914,1.937752922,108890.0
4884,Guatemala,GTM,1964,25.02799552,26820.0,10.26502426,0.237028354,1100000.0,46.502,16.896,279.9304645,107160.0,4640795.0,3077682.0,66.318,1.998667884,108890.0
4885,Guatemala,GTM,1965,25.1399776,26940.0,10.26502426,0.230367264,1100000.0,46.189,16.466,278.8281385,107160.0,4774984.0,3152015.0,66.011,2.386521463,108890.0
4886,Guatemala,GTM,1966,25.25195969,27060.0,10.26502426,0.223996546,1100000.0,45.942,16.044,283.1927246,107160.0,4910790.0,3226487.0,65.702,2.335199838,108890.0
4887,Guatemala,GTM,1967,25.45726017,27280.0,10.35834267,0.219913679,1110000.0,45.745,15.631,287.9680471,107160.0,5047435.0,3300619.0,65.392,2.271609739,108890.0
4888,Guatemala,GTM,1968,25.56924225,27400.0,10.35834267,0.214116447,1110000.0,45.581,15.227,310.6617452,107160.0,5184095.0,3373861.0,65.081,2.194775924,108890.0
4889,Guatemala,GTM,1969,25.58790594,27420.0,10.26502426,0.206763031,1100000.0,45.442,14.833,322.4375294,107160.0,5320100.0,3445722.0,64.768,2.107567572,108890.0
4890,Guatemala,GTM,1970,25.70921986,27550.0,10.26502426,0.20164258,1100000.0,45.324,14.453,349.0249756,107160.0,5455197.0,3516147.0,64.455,2.023232622,108890.0
4891,Guatemala,GTM,1971,25.82120194,27670.0,10.26502426,0.196795349,1100000.0,45.225,14.094,355.0903711,107160.0,5589563.0,3585090.0,64.139,1.941779052,108890.0
4892,Guatemala,GTM,1972,26.12915267,28000.0,10.45166107,0.195675604,1120000.0,45.143,13.756,367.1188811,107160.0,5723759.0,3653075.0,63.823,1.878570033,108890.0
4893,Guatemala,GTM,1973,26.5304218,28430.0,10.73161627,0.196297119,1150000.0,45.07,13.44,438.5448512,107160.0,5858466.0,3720477.0,63.506,1.82826072,108890.0
4894,Guatemala,GTM,1974,26.82904069,28750.0,10.91825308,0.195185426,1170000.0,44.994,13.144,527.4176968,107160.0,5994300.0,3787858.0,63.191,1.794880195,108890.0
4895,Guatemala,GTM,1975,26.95035461,28880.0,10.91825308,0.190828769,1170000.0,44.901,12.863,594.6518036,107160.0,6131151.0,3854961.0,62.875,1.756020241,108890.0
4896,Guatemala,GTM,1976,27.3422919,29300.0,11.19820829,0.191388079,1200000.0,44.781,12.593,696.2220153,107160.0,6269983.0,3922313.0,62.557,1.732064058,108890.0
4897,Guatemala,GTM,1977,27.93019784,29930.0,11.6648003,0.194926697,1250000.0,44.623,12.328,854.6366434,107160.0,6412667.0,3991116.0,62.238,1.738936023,108890.0
4898,Guatemala,GTM,1978,28.04217992,30050.0,11.6648003,0.190493055,1250000.0,44.419,12.061,925.1257445,107160.0,6561919.0,4063075.0,61.919,1.786918506,108890.0
4899,Guatemala,GTM,1979,28.14483016,30160.0,11.65546846,0.185847,1249000.0,44.159,11.789,1027.083696,107160.0,6720582.0,4139744.0,61.598,1.869387407,108890.0
4900,Guatemala,GTM,1980,28.46211273,30500.0,11.8514371,0.184315853,1270000.0,43.824,11.507,1143.440402,107160.0,6890346.0,4222128.0,61.276,1.970531618,108890.0
4901,Guatemala,GTM,1981,28.62075401,30670.0,11.8980963,0.180309215,1275000.0,43.393,11.212,1217.26402,107160.0,7071186.0,4310100.0,60.953,2.062183935,108890.0
4902,Guatemala,GTM,1982,28.9660321,31040.0,12.13139231,0.178997827,1300000.0,42.874,10.907,1200.249234,107160.0,7262658.0,4403350.0,60.63,2.140450917,108890.0
4903,Guatemala,GTM,1983,29.10600971,31190.0,12.13139231,0.174202371,1300000.0,42.282,10.596,1212.716559,107160.0,7462585.0,4500312.0,60.305,2.178111284,108890.0
4904,Guatemala,GTM,1984,35.3210153,37850.0,12.13139231,0.169494553,1300000.0,41.643,10.28,1234.702641,107160.0,7669863.0,4600307.0,59.979,2.197631269,108890.0
4905,Guatemala,GTM,1985,35.3210153,37850.0,12.13139231,0.164890207,1300000.0,41.001,9.964,1233.080944,107160.0,7884034.0,4703063.0,59.653,2.209095818,108890.0
4906,Guatemala,GTM,1986,35.3210153,37850.0,12.13139231,0.160396381,1300000.0,40.408,9.654,892.2929065,107160.0,8104921.0,4808325.0,59.326,2.213479204,108890.0
4907,Guatemala,GTM,1987,35.3210153,37850.0,12.13139231,0.156016613,1300000.0,39.901,9.355,850.2185121,107160.0,8332446.0,4915976.0,58.998,2.214151905,108890.0
4908,Guatemala,GTM,1988,39.98693542,42850.0,12.13139231,0.151756919,1300000.0,39.497,9.069,915.3980653,107160.0,8566331.0,5025695.0,58.668,2.207344317,108890.0
4909,Guatemala,GTM,1989,39.98693542,42850.0,12.13139231,0.147626702,1300000.0,39.199,8.797,955.1134609,107160.0,8805995.0,5137329.0,58.339,2.196954176,108890.0
4910,Guatemala,GTM,1990,39.98693542,42850.0,12.13139231,0.143644584,1300000.0,38.984,8.538,845.3069621,107160.0,9050115.0,5249791.0,58.008,2.165497169,108890.0
4911,Guatemala,GTM,1991,39.98693542,42850.0,12.13139231,0.13983285,1300000.0,38.816,8.287,1011.754966,107160.0,9296814.0,5362123.0,57.677,2.117171247,108890.0
4912,Guatemala,GTM,1992,39.98693542,42850.0,12.13139231,0.136210447,1300000.0,38.642,8.038,1093.962908,107160.0,9544055.0,5473038.0,57.345,2.047387656,108890.0
4913,Guatemala,GTM,1993,41.82530795,44820.0,12.35535648,0.13523149,1324000.0,38.419,7.79,1164.374025,107160.0,9790619.0,5581926.0,57.013,1.970002282,108890.0
4914,Guatemala,GTM,1994,42.10526316,45120.0,12.63531168,0.134893851,1354000.0,38.129,7.542,1293.470198,107160.0,10037522.0,5689267.0,56.68,1.904753922,108890.0
4915,Guatemala,GTM,1995,42.10526316,45120.0,12.64464352,0.131722386,1355000.0,37.767,7.297,1424.682543,107160.0,10286786.0,5796192.0,56.346,1.861973286,108890.0
4916,Guatemala,GTM,1996,42.10526316,45120.0,12.70063457,0.12916461,1361000.0,37.344,7.058,1487.607658,107160.0,10536942.0,5901847.0,56.011,1.806420257,108890.0
4917,Guatemala,GTM,1997,42.19858156,45220.0,12.78462113,0.126988694,1370000.0,36.883,6.828,1649.001602,107160.0,10788362.0,6006636.0,55.677,1.759950529,108890.0
4918,Guatemala,GTM,1998,41.34005226,44300.0,12.87793953,0.12492967,1380000.0,36.401,6.614,1755.849582,107160.0,11046215.0,6113086.0,55.341,1.756686127,108890.0
4919,Guatemala,GTM,1999,41.43337066,44400.0,12.97125793,0.122888375,1390000.0,35.893,6.415,1619.510736,107160.0,11311078.0,6221658.0,55.005,1.760471139,108890.0
4920,Guatemala,GTM,2000,41.66666667,44650.0,13.01791713,0.120364863,1395000.0,35.341,6.235,1664.298958,107160.0,11589761.0,6335891.0,54.668,1.819402037,108890.0
4921,Guatemala,GTM,2001,41.94662187,44950.0,13.11123554,0.118350024,1405000.0,34.716,6.075,1575.428557,107160.0,11871565.0,6450059.0,54.332,1.785882697,108890.0
4922,Guatemala,GTM,2002,42.22657708,45250.0,13.29787234,0.117307914,1425000.0,34.006,5.933,1710.341468,107160.0,12147518.0,6559052.0,53.995,1.675680227,108890.0
4923,Guatemala,GTM,2003,47.25643897,50640.0,18.08510638,0.156097291,1938000.0,33.212,5.807,1765.351677,107160.0,12415334.0,6664800.0,53.682,1.599386536,108890.0
4924,Guatemala,GTM,2004,44.79283315,48000.0,14.93094438,0.126161991,1600000.0,32.35,5.694,1889.691824,107160.0,12682108.0,6770217.0,53.384,1.569319391,108890.0
4925,Guatemala,GTM,2005,42.57185517,45620.0,13.06457633,0.108122369,1400000.0,31.454,5.592,2101.541818,107160.0,12948292.0,6873860.0,53.087,1.519267204,108890.0
4926,Guatemala,GTM,2006,40.12691303,43000.0,14.0537514,0.113975811,1506000.0,30.562,5.497,2287.935715,107160.0,13213330.0,6975317.0,52.79,1.465196308,108890.0
4927,Guatemala,GTM,2007,41.19074281,44140.0,14.70698022,0.116939824,1576000.0,29.716,5.407,2531.20608,107160.0,13477017.0,7074356.0,52.492,1.409863995,108890.0
4928,Guatemala,GTM,2008,38.61515491,41380.0,12.36468832,0.09643869,1325000.0,28.946,5.319,2848.50316,107160.0,13739299.0,7170952.0,52.193,1.35620066,108890.0
4929,Guatemala,GTM,2009,37.73366964,40435.40039,11.76315826,0.090037352,1260540.039,28.269,5.233,2695.221264,107160.0,14000190.0,7265539.0,51.896,1.310406435,108890.0
4930,Guatemala,GTM,2010,36.9734983,39620.80078,11.16162706,0.083878416,1196079.956,27.688,5.15,2898.942215,107160.0,14259687.0,7357571.0,51.597,1.25873655,108890.0
4931,Guatemala,GTM,2011,36.30664536,38906.20117,10.56009701,0.077927131,1131619.995,27.197,5.07,3281.667502,107160.0,14521515.0,7449392.0,51.299,1.240256723,108890.0
4932,Guatemala,GTM,2012,35.54647174,38091.59912,9.958566948,0.072193494,1067160.034,26.766,4.996,3408.784916,107160.0,14781942.0,7538790.0,51.0,1.192927337,108890.0
4933,Guatemala,GTM,2013,34.72097752,37206.99951,9.357036321,0.066651242,1002700.012,26.369,4.932,3522.773698,107160.0,15043981.0,7625644.0,50.689,1.145508626,108890.0
4934,Guatemala,GTM,2014,35.40313595,37938.00049,8.714072301,0.061007494,933799.9878,25.992,4.876,3779.642328,107160.0,15306316.0,7709179.0,50.366,1.089491888,108890.0
4935,Guatemala,GTM,2015,35.98357596,38560.0,8.044046286,0.055372056,862000.0,25.627,4.829,3994.636913,107160.0,15567419.0,7788224.0,50.029,1.020115247,108890.0
4936,Guatemala,GTM,2016,35.98357596,38560.0,8.044046286,0.054461516,862000.0,25.267,4.791,4173.301666,107160.0,15827690.0,7863355.0,49.681,0.960051086,108890.0
4937,Guatemala,GTM,2017,35.98357596,38560.0,8.044046286,0.054461516,862000.0,24.912,4.762,4451.45099,107160.0,16087418.0,7934315.0,49.32,0.89836637,108890.0
4938,Guatemala,GTM,2018,35.98357596,38560.0,8.044046286,0.054461516,862000.0,24.561,4.738,4472.892363,107160.0,16346950.0,8001178.0,48.946,0.839175699,108890.0
4939,Guatemala,GTM,2019,35.98357596,38560.0,8.044046286,0.054461516,862000.0,24.561,4.738,4619.987097,107160.0,16604026.0,8063081.0,48.561,0.77069607,108890.0
4940,Guatemala,GTM,2020,35.98357596,38560.0,8.044046286,0.054461516,862000.0,24.561,4.738,4619.987097,107160.0,16604026.0,8063081.0,48.561,0.77069607,108890.0
4941,Guinea,GIN,1960,59.49861631,146200.0,14.32524825,0.990972857,3520000.0,46.034,29.661,341.5274722,245720.0,3494162.0,3128253.0,89.528,1.123939494,245860.0
4942,Guinea,GIN,1961,59.49861631,146200.0,14.32524825,0.990972857,3520000.0,45.853,29.277,341.5274722,245720.0,3552065.0,3163611.0,89.064,1.123939494,245860.0
4943,Guinea,GIN,1962,59.49454664,146190.0,14.32117858,0.97440653,3519000.0,45.679,28.925,341.5274722,245720.0,3611429.0,3199076.0,88.582,1.11479214,245860.0
4944,Guinea,GIN,1963,59.39687449,145950.0,14.22350643,0.95165329,3495000.0,45.523,28.606,341.5274722,245720.0,3672556.0,3234824.0,88.081,1.111250342,245860.0
4945,Guinea,GIN,1964,59.29920234,145710.0,14.12583428,0.929089412,3471000.0,45.392,28.316,341.5274722,245720.0,3735916.0,3271205.0,87.561,1.118389703,245860.0
4946,Guinea,GIN,1965,59.20559987,145480.0,14.03223181,0.906961482,3448000.0,45.296,28.055,341.5274722,245720.0,3801705.0,3308320.0,87.022,1.128208911,245860.0
4947,Guinea,GIN,1966,59.10792772,145240.0,13.93455966,0.884708115,3424000.0,45.241,27.819,341.5274722,245720.0,3870203.0,3346294.0,86.463,1.141295714,245860.0
4948,Guinea,GIN,1967,59.01025558,145000.0,13.83688751,0.862713595,3400000.0,45.227,27.6,341.5274722,245720.0,3941053.0,3384734.0,85.884,1.142185648,245860.0
4949,Guinea,GIN,1968,58.91258343,144760.0,13.73921537,0.841254356,3376000.0,45.255,27.388,341.5274722,245720.0,4013055.0,3422494.0,85.284,1.109420378,245860.0
4950,Guinea,GIN,1969,58.81491128,144520.0,13.64154322,0.820643392,3352000.0,45.328,27.174,341.5274722,245720.0,4084600.0,3458186.0,84.664,1.037464906,245860.0
4951,Guinea,GIN,1970,58.72130881,144290.0,13.54794075,0.801279544,3329000.0,45.447,26.949,341.5274722,245720.0,4154605.0,3490824.0,84.023,0.939363737,245860.0
4952,Guinea,GIN,1971,58.62363666,144050.0,13.4502686,0.78260954,3305000.0,45.615,26.706,341.5274722,245720.0,4223051.0,3520293.0,83.359,0.840641328,245860.0
4953,Guinea,GIN,1972,58.52596451,143810.0,13.35259645,0.764706678,3281000.0,45.828,26.441,341.5274722,245720.0,4290534.0,3547113.0,82.673,0.758980841,245860.0
4954,Guinea,GIN,1973,58.42829237,143570.0,13.2549243,0.74747146,3257000.0,46.076,26.151,341.5274722,245720.0,4357357.0,3571595.0,81.967,0.687824154,245860.0
4955,Guinea,GIN,1974,58.33468989,143340.0,13.16132183,0.731007701,3234000.0,46.351,25.834,341.5274722,245720.0,4424030.0,3593949.0,81.237,0.623932322,245860.0
4956,Guinea,GIN,1975,58.27771447,143200.0,13.06364968,0.714723391,3210000.0,46.646,25.489,341.5274722,245720.0,4491248.0,3614781.0,80.485,0.577967492,245860.0
4957,Guinea,GIN,1976,58.18004232,142960.0,12.96597754,0.698800371,3186000.0,46.953,25.121,341.5274722,245720.0,4559242.0,3634126.0,79.709,0.533736905,245860.0
4958,Guinea,GIN,1977,58.08237018,142720.0,12.86830539,0.683103051,3162000.0,47.265,24.733,341.5274722,245720.0,4628877.0,3652786.0,78.913,0.51215222,245860.0
4959,Guinea,GIN,1978,57.98469803,142480.0,12.77063324,0.667322222,3138000.0,47.568,24.328,341.5274722,245720.0,4702376.0,3672226.0,78.093,0.53078536,245860.0
4960,Guinea,GIN,1979,57.97248901,142450.0,12.67703077,0.651333666,3115000.0,47.852,23.902,341.5274722,245720.0,4782495.0,3694477.0,77.25,0.604098405,245860.0
4961,Guinea,GIN,1980,57.87481686,142210.0,12.57935862,0.634515292,3091000.0,48.107,23.444,341.5274722,245720.0,4871435.0,3720948.0,76.383,0.713947277,245860.0
